date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
2020-2-15,Kenya,0.0,,0.0,0.0,
2020-2-16,Kenya,0.0,,0.0,0.0,
2020-2-17,Kenya,0.0,,0.0,0.0,
2020-2-18,Kenya,0.0,,0.0,0.0,
2020-2-19,Kenya,0.0,,0.0,0.0,
2020-2-20,Kenya,0.0,,0.0,0.0,
2020-2-21,Kenya,0.0,,0.0,0.0,
2020-2-22,Kenya,0.0,,0.0,0.0,
2020-2-23,Kenya,0.0,,0.0,0.0,
2020-2-24,Kenya,0.0,,0.0,0.0,
2020-2-25,Kenya,0.0,,0.0,0.0,
2020-2-26,Kenya,0.0,,0.0,0.0,
2020-2-27,Kenya,0.0,,0.0,0.0,
2020-2-28,Kenya,0.0,,0.0,0.0,
2020-2-29,Kenya,0.0,,0.0,0.0,
2020-3-01,Kenya,0.0,,0.0,0.0,
2020-3-02,Kenya,0.0,,0.0,0.0,
2020-3-03,Kenya,0.0,,0.0,0.0,
2020-3-04,Kenya,0.0,,0.0,0.0,
2020-3-05,Kenya,0.0,,0.0,0.0,
2020-3-06,Kenya,0.0,,0.0,0.0,
2020-3-07,Kenya,0.0,,0.0,0.0,
2020-3-08,Kenya,0.0,,0.0,0.0,
2020-3-09,Kenya,0.0,,0.0,0.0,
2020-3-10,Kenya,0.0,,0.0,0.0,
2020-3-11,Kenya,0.0,,0.0,0.0,
2020-3-12,Kenya,0.0,,0.0,0.0,
2020-3-13,Kenya,1.0,,1.0,0.0,
2020-3-14,Kenya,1.0,0.0,1.0,0.0,
2020-3-15,Kenya,3.0,2.0,3.0,0.0,
2020-3-16,Kenya,3.0,0.0,3.0,0.0,
2020-3-17,Kenya,4.0,1.0,4.0,0.0,
2020-3-18,Kenya,7.0,3.0,7.0,0.0,
2020-3-19,Kenya,7.0,0.0,7.0,0.0,
2020-3-20,Kenya,7.0,0.0,7.0,0.0,
2020-3-21,Kenya,7.0,0.0,7.0,0.0,
2020-3-22,Kenya,15.0,8.0,15.0,0.0,
2020-3-23,Kenya,16.0,1.0,16.0,0.0,
2020-3-24,Kenya,25.0,9.0,25.0,0.0,
2020-3-25,Kenya,28.0,3.0,27.0,0.0,
2020-3-26,Kenya,31.0,3.0,29.0,1.0,
2020-3-27,Kenya,31.0,0.0,29.0,1.0,0.0
2020-3-28,Kenya,38.0,7.0,36.0,1.0,0.0
2020-3-29,Kenya,42.0,4.0,40.0,1.0,0.0
2020-3-30,Kenya,50.0,8.0,48.0,1.0,0.0
2020-3-31,Kenya,59.0,9.0,57.0,1.0,0.0
2020-4-01,Kenya,81.0,22.0,76.0,1.0,0.0
2020-4-02,Kenya,110.0,29.0,102.0,3.0,2.0
2020-4-03,Kenya,122.0,12.0,113.0,4.0,1.0
2020-4-04,Kenya,126.0,4.0,117.0,4.0,0.0
2020-4-05,Kenya,142.0,16.0,133.0,4.0,0.0
2020-4-06,Kenya,158.0,16.0,147.0,6.0,2.0
2020-4-07,Kenya,172.0,14.0,157.0,6.0,0.0
2020-4-08,Kenya,179.0,7.0,161.0,6.0,0.0
2020-4-09,Kenya,184.0,5.0,161.0,7.0,1.0
2020-4-10,Kenya,189.0,5.0,153.0,7.0,0.0
2020-4-11,Kenya,191.0,2.0,152.0,7.0,0.0
2020-4-12,Kenya,197.0,6.0,156.0,8.0,1.0
2020-4-13,Kenya,208.0,11.0,146.0,9.0,1.0
2020-4-14,Kenya,216.0,8.0,153.0,9.0,0.0
2020-4-15,Kenya,225.0,9.0,145.0,10.0,1.0
2020-4-16,Kenya,234.0,9.0,153.0,11.0,1.0
2020-4-17,Kenya,246.0,12.0,165.0,11.0,0.0
2020-4-18,Kenya,262.0,16.0,171.0,12.0,1.0
2020-4-19,Kenya,270.0,8.0,168.0,14.0,2.0
2020-4-20,Kenya,281.0,11.0,176.0,14.0,0.0
2020-4-21,Kenya,296.0,15.0,184.0,14.0,0.0
2020-4-22,Kenya,303.0,7.0,191.0,14.0,0.0
2020-4-23,Kenya,320.0,17.0,188.0,14.0,0.0
2020-4-24,Kenya,336.0,16.0,197.0,14.0,0.0
2020-4-25,Kenya,343.0,7.0,199.0,14.0,0.0
2020-4-26,Kenya,355.0,12.0,200.0,14.0,0.0
2020-4-27,Kenya,363.0,8.0,197.0,14.0,0.0
2020-4-28,Kenya,374.0,11.0,195.0,14.0,0.0
2020-4-29,Kenya,384.0,10.0,197.0,15.0,1.0
2020-4-30,Kenya,396.0,12.0,187.0,17.0,2.0
2020-5-01,Kenya,411.0,15.0,190.0,21.0,4.0
2020-5-02,Kenya,435.0,24.0,210.0,22.0,1.0
2020-5-03,Kenya,465.0,30.0,218.0,24.0,2.0
2020-5-04,Kenya,490.0,25.0,235.0,24.0,0.0
2020-5-05,Kenya,535.0,45.0,268.0,24.0,0.0
2020-5-06,Kenya,582.0,47.0,302.0,26.0,2.0
2020-5-07,Kenya,607.0,25.0,315.0,29.0,3.0
2020-5-08,Kenya,621.0,14.0,322.0,29.0,0.0
2020-5-09,Kenya,649.0,28.0,342.0,30.0,1.0
2020-5-10,Kenya,672.0,23.0,320.0,32.0,2.0
2020-5-11,Kenya,700.0,28.0,331.0,33.0,1.0
2020-5-12,Kenya,715.0,15.0,332.0,36.0,3.0
2020-5-13,Kenya,737.0,22.0,320.0,40.0,4.0
2020-5-14,Kenya,758.0,21.0,335.0,42.0,2.0
2020-5-15,Kenya,781.0,23.0,355.0,45.0,3.0
2020-5-16,Kenya,830.0,49.0,376.0,50.0,5.0
2020-5-17,Kenya,887.0,57.0,417.0,50.0,0.0
2020-5-18,Kenya,912.0,25.0,411.0,50.0,0.0
2020-5-19,Kenya,963.0,51.0,432.0,50.0,0.0
2020-5-20,Kenya,1029.0,66.0,487.0,50.0,0.0
2020-5-21,Kenya,1109.0,80.0,555.0,50.0,0.0
2020-5-22,Kenya,1161.0,52.0,600.0,50.0,0.0
2020-5-23,Kenya,1192.0,31.0,631.0,50.0,0.0
2020-5-24,Kenya,1214.0,22.0,648.0,51.0,1.0
2020-5-25,Kenya,1286.0,72.0,693.0,52.0,1.0
2020-5-26,Kenya,1348.0,62.0,751.0,52.0,0.0
2020-5-27,Kenya,1471.0,123.0,867.0,55.0,3.0
2020-5-28,Kenya,1618.0,147.0,993.0,58.0,3.0
2020-5-29,Kenya,1745.0,127.0,1093.0,62.0,4.0
2020-5-30,Kenya,1888.0,143.0,1200.0,63.0,1.0
2020-5-31,Kenya,1962.0,74.0,1254.0,64.0,1.0
2020-6-01,Kenya,2021.0,59.0,1303.0,69.0,5.0
2020-6-02,Kenya,2093.0,72.0,1350.0,71.0,2.0
2020-6-03,Kenya,2216.0,123.0,1397.0,74.0,3.0
2020-6-04,Kenya,2340.0,124.0,1464.0,78.0,4.0
2020-6-05,Kenya,2474.0,134.0,1528.0,79.0,1.0
2020-6-06,Kenya,2600.0,126.0,1565.0,83.0,4.0
2020-6-07,Kenya,2767.0,167.0,1669.0,84.0,1.0
2020-6-08,Kenya,2862.0,95.0,1632.0,85.0,1.0
2020-6-09,Kenya,2989.0,127.0,1724.0,88.0,3.0
2020-6-10,Kenya,3094.0,105.0,1592.0,89.0,1.0
2020-6-11,Kenya,3215.0,121.0,1651.0,92.0,3.0
2020-6-12,Kenya,3305.0,90.0,1640.0,96.0,4.0
2020-6-13,Kenya,3457.0,152.0,1711.0,100.0,4.0
2020-6-14,Kenya,3594.0,137.0,1802.0,103.0,3.0
2020-6-15,Kenya,3727.0,133.0,1890.0,104.0,1.0
2020-6-16,Kenya,3860.0,133.0,1965.0,105.0,1.0
2020-6-17,Kenya,4044.0,184.0,2113.0,107.0,2.0
2020-6-18,Kenya,4257.0,213.0,2173.0,117.0,10.0
2020-6-19,Kenya,4374.0,117.0,2165.0,119.0,2.0
2020-6-20,Kenya,4478.0,104.0,2218.0,121.0,2.0
2020-6-21,Kenya,4738.0,260.0,2448.0,123.0,2.0
2020-6-22,Kenya,4797.0,59.0,2407.0,125.0,2.0
2020-6-23,Kenya,4952.0,155.0,2421.0,128.0,3.0
2020-6-24,Kenya,5206.0,254.0,2618.0,130.0,2.0
2020-6-25,Kenya,5384.0,178.0,2748.0,132.0,2.0
2020-6-26,Kenya,5533.0,149.0,2827.0,137.0,5.0
2020-6-27,Kenya,5811.0,278.0,3059.0,141.0,4.0
2020-6-28,Kenya,6070.0,259.0,3269.0,143.0,2.0
2020-6-29,Kenya,6190.0,120.0,3331.0,144.0,1.0
2020-6-30,Kenya,6366.0,176.0,3468.0,148.0,4.0
2020-7-01,Kenya,6673.0,307.0,3707.0,149.0,1.0
2020-7-02,Kenya,6941.0,268.0,3945.0,152.0,3.0
2020-7-03,Kenya,7188.0,247.0,4137.0,154.0,2.0
2020-7-04,Kenya,7577.0,389.0,4402.0,159.0,5.0
2020-7-05,Kenya,7886.0,309.0,4641.0,160.0,1.0
2020-7-06,Kenya,8067.0,181.0,4647.0,164.0,4.0
2020-7-07,Kenya,8250.0,183.0,4706.0,167.0,3.0
2020-7-08,Kenya,8528.0,278.0,4862.0,169.0,2.0
2020-7-09,Kenya,8975.0,447.0,5219.0,173.0,4.0
2020-7-10,Kenya,9448.0,473.0,5582.0,181.0,8.0
2020-7-11,Kenya,9726.0,278.0,5724.0,184.0,3.0
2020-7-12,Kenya,10105.0,379.0,6036.0,185.0,1.0
2020-7-13,Kenya,10294.0,189.0,6125.0,197.0,12.0
2020-7-14,Kenya,10791.0,497.0,6521.0,202.0,5.0
2020-7-15,Kenya,11252.0,461.0,6906.0,209.0,7.0
2020-7-16,Kenya,11673.0,421.0,6550.0,217.0,8.0
2020-7-17,Kenya,12062.0,389.0,6469.0,222.0,5.0
2020-7-18,Kenya,12750.0,688.0,6538.0,225.0,3.0
2020-7-19,Kenya,13353.0,603.0,6212.0,234.0,9.0
2020-7-20,Kenya,13771.0,418.0,5960.0,238.0,4.0
2020-7-21,Kenya,14168.0,397.0,5479.0,250.0,12.0
2020-7-22,Kenya,14805.0,637.0,5433.0,260.0,10.0
2020-7-23,Kenya,15601.0,796.0,5716.0,263.0,3.0
2020-7-24,Kenya,16268.0,667.0,5953.0,274.0,11.0
2020-7-25,Kenya,16643.0,375.0,6151.0,278.0,4.0
2020-7-26,Kenya,17603.0,960.0,6881.0,280.0,2.0
2020-7-27,Kenya,17975.0,372.0,7127.0,285.0,5.0
2020-7-28,Kenya,18581.0,606.0,7618.0,299.0,14.0
2020-7-29,Kenya,19125.0,544.0,7998.0,311.0,12.0
2020-7-30,Kenya,19913.0,788.0,8637.0,325.0,14.0
2020-7-31,Kenya,20636.0,723.0,9285.0,341.0,16.0
2020-8-01,Kenya,21363.0,727.0,9647.0,364.0,23.0
2020-8-02,Kenya,22053.0,690.0,10254.0,369.0,5.0
2020-8-03,Kenya,22597.0,544.0,10430.0,382.0,13.0
2020-8-04,Kenya,23202.0,605.0,10237.0,388.0,6.0
2020-8-05,Kenya,23873.0,671.0,10092.0,391.0,3.0
2020-8-06,Kenya,24411.0,538.0,9929.0,399.0,8.0
2020-8-07,Kenya,25138.0,727.0,9733.0,413.0,14.0
2020-8-08,Kenya,25837.0,699.0,9374.0,418.0,5.0
2020-8-09,Kenya,26436.0,599.0,8539.0,420.0,2.0
2020-8-10,Kenya,26928.0,492.0,8308.0,423.0,3.0
2020-8-11,Kenya,27425.0,497.0,8288.0,438.0,15.0
2020-8-12,Kenya,28104.0,679.0,7947.0,456.0,18.0
2020-8-13,Kenya,28754.0,650.0,7932.0,460.0,4.0
2020-8-14,Kenya,29334.0,580.0,8240.0,465.0,5.0
2020-8-15,Kenya,29849.0,515.0,7842.0,472.0,7.0
2020-8-16,Kenya,30120.0,271.0,7186.0,474.0,2.0
2020-8-17,Kenya,30365.0,245.0,6743.0,482.0,8.0
2020-8-18,Kenya,30636.0,271.0,6729.0,487.0,5.0
2020-8-19,Kenya,31015.0,379.0,6760.0,506.0,19.0
2020-8-20,Kenya,31441.0,426.0,6829.0,516.0,10.0
2020-8-21,Kenya,31763.0,322.0,6747.0,532.0,16.0
2020-8-22,Kenya,32118.0,355.0,6693.0,542.0,10.0
2020-8-23,Kenya,32364.0,246.0,6640.0,548.0,6.0
2020-8-24,Kenya,32557.0,193.0,6524.0,554.0,6.0
2020-8-25,Kenya,32803.0,246.0,6549.0,559.0,5.0
2020-8-26,Kenya,33016.0,213.0,6432.0,564.0,5.0
2020-8-27,Kenya,33389.0,373.0,6705.0,567.0,3.0
2020-8-28,Kenya,33630.0,241.0,6857.0,567.0,0.0
2020-8-29,Kenya,33794.0,164.0,6806.0,572.0,5.0
2020-8-30,Kenya,34057.0,263.0,6935.0,574.0,2.0
2020-8-31,Kenya,34201.0,144.0,6800.0,577.0,3.0
2020-9-01,Kenya,34315.0,114.0,6485.0,577.0,0.0
2020-9-02,Kenya,34493.0,178.0,6659.0,581.0,4.0
2020-9-03,Kenya,34705.0,212.0,6283.0,585.0,4.0
2020-9-04,Kenya,34884.0,179.0,5898.0,589.0,4.0
2020-9-05,Kenya,35020.0,136.0,5896.0,594.0,5.0
2020-9-06,Kenya,35103.0,83.0,5879.0,597.0,3.0
2020-9-07,Kenya,35205.0,102.0,5871.0,599.0,2.0
2020-9-08,Kenya,35356.0,151.0,5789.0,599.0,0.0
2020-9-09,Kenya,35460.0,104.0,5785.0,607.0,8.0
2020-9-10,Kenya,35603.0,143.0,5262.0,612.0,5.0
2020-9-11,Kenya,35793.0,190.0,4915.0,616.0,4.0
2020-9-12,Kenya,35969.0,176.0,4644.0,619.0,3.0
2020-9-13,Kenya,36157.0,188.0,4430.0,622.0,3.0
2020-9-14,Kenya,36205.0,48.0,4239.0,624.0,2.0
2020-9-15,Kenya,36301.0,96.0,4162.0,634.0,10.0
2020-9-16,Kenya,36393.0,92.0,4029.0,637.0,3.0
2020-9-17,Kenya,36576.0,183.0,4096.0,642.0,5.0
2020-9-18,Kenya,36724.0,148.0,4108.0,646.0,4.0
2020-9-19,Kenya,36829.0,105.0,4121.0,646.0,0.0
2020-9-20,Kenya,36981.0,152.0,4123.0,648.0,2.0
2020-9-21,Kenya,37079.0,98.0,4135.0,650.0,2.0
2020-9-22,Kenya,37218.0,139.0,3998.0,659.0,9.0
2020-9-23,Kenya,37348.0,130.0,3980.0,664.0,5.0
2020-9-24,Kenya,37489.0,141.0,4007.0,669.0,5.0
2020-9-25,Kenya,37707.0,218.0,3983.0,682.0,13.0
2020-9-26,Kenya,37871.0,164.0,4036.0,689.0,7.0
2020-9-27,Kenya,38115.0,244.0,4224.0,691.0,2.0
2020-9-28,Kenya,38168.0,53.0,4187.0,700.0,9.0
2020-9-29,Kenya,38378.0,210.0,4310.0,707.0,7.0
2020-9-30,Kenya,38529.0,151.0,4230.0,711.0,4.0
2020-10-01,Kenya,38713.0,184.0,4252.0,718.0,7.0
2020-10-02,Kenya,38923.0,210.0,4332.0,725.0,7.0
2020-10-03,Kenya,39184.0,261.0,4169.0,728.0,3.0
2020-10-04,Kenya,39427.0,243.0,4095.0,731.0,3.0
2020-10-05,Kenya,39449.0,22.0,2258.0,735.0,4.0
2020-10-06,Kenya,39586.0,137.0,1988.0,743.0,8.0
2020-10-07,Kenya,39907.0,321.0,-2183.0,748.0,5.0
2020-10-08,Kenya,40178.0,271.0,-1984.0,751.0,3.0
2020-10-09,Kenya,40620.0,442.0,-1770.0,755.0,4.0
2020-10-10,Kenya,41158.0,538.0,-1319.0,760.0,5.0
2020-10-11,Kenya,41546.0,388.0,-1153.0,766.0,6.0
2020-10-12,Kenya,41619.0,73.0,-2309.0,777.0,11.0
2020-10-13,Kenya,41937.0,318.0,-1111.0,787.0,10.0
2020-10-14,Kenya,42541.0,604.0,-636.0,797.0,10.0
2020-10-15,Kenya,43143.0,602.0,-150.0,805.0,8.0
2020-10-16,Kenya,43580.0,437.0,90.0,813.0,8.0
2020-10-17,Kenya,44196.0,616.0,554.0,825.0,12.0
2020-10-18,Kenya,44881.0,685.0,1090.0,832.0,7.0
2020-10-19,Kenya,45076.0,195.0,972.0,839.0,7.0
2020-10-20,Kenya,45647.0,571.0,949.0,842.0,3.0
2020-10-21,Kenya,46144.0,497.0,1109.0,858.0,16.0
2020-10-22,Kenya,47212.0,1068.0,1774.0,870.0,12.0
2020-10-23,Kenya,47843.0,631.0,1891.0,884.0,14.0
2020-10-24,Kenya,48790.0,947.0,2212.0,896.0,12.0
2020-10-25,Kenya,49721.0,931.0,2688.0,902.0,6.0
2020-10-26,Kenya,49997.0,276.0,2649.0,920.0,18.0
2020-10-27,Kenya,50833.0,836.0,2928.0,934.0,14.0
2020-10-28,Kenya,51851.0,1018.0,3356.0,950.0,16.0
2020-10-29,Kenya,52612.0,761.0,3636.0,964.0,14.0
2020-10-30,Kenya,53797.0,1185.0,4437.0,981.0,17.0
2020-10-31,Kenya,55192.0,1395.0,5817.0,996.0,15.0
2020-11-01,Kenya,55877.0,685.0,4708.0,1013.0,17.0
2020-11-02,Kenya,56601.0,724.0,5084.0,1027.0,14.0
2020-11-03,Kenya,57093.0,492.0,5019.0,1039.0,12.0
2020-11-04,Kenya,58587.0,1494.0,5780.0,1051.0,12.0
2020-11-05,Kenya,59595.0,1008.0,5672.0,1072.0,21.0
2020-11-06,Kenya,60704.0,1109.0,5495.0,1093.0,21.0
2020-11-07,Kenya,61769.0,1065.0,5353.0,1103.0,10.0
2020-11-08,Kenya,62488.0,719.0,4834.0,1111.0,8.0
