date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
2021-7-24,UK,5667571.0,31335.0,893745.0,129166.0,86.0
2021-7-25,UK,5696458.0,28887.0,896999.0,129194.0,28.0
2021-7-26,UK,5721149.0,24691.0,894132.0,129208.0,14.0
2021-7-27,UK,5744360.0,23211.0,890588.0,129339.0,131.0
2021-7-28,UK,5771674.0,27314.0,893388.0,129430.0,91.0
2021-7-29,UK,5802423.0,30749.0,900282.0,129515.0,85.0
2021-7-30,UK,5831725.0,29302.0,902758.0,129583.0,68.0
2021-7-31,UK,5857602.0,25877.0,900393.0,129654.0,71.0
2021-8-01,UK,5881790.0,24188.0,892587.0,129719.0,65.0
2021-8-02,UK,5903418.0,21628.0,882166.0,129743.0,24.0
2021-8-03,UK,5924737.0,21319.0,868268.0,129881.0,138.0
2021-8-04,UK,5953678.0,28941.0,865292.0,130000.0,119.0
2021-8-05,UK,5983545.0,29867.0,863881.0,130086.0,86.0
2021-8-06,UK,6015035.0,31490.0,861457.0,130178.0,92.0
2021-8-07,UK,6043384.0,28349.0,853756.0,130281.0,103.0
2021-8-08,UK,6070539.0,27155.0,839269.0,130320.0,39.0
2021-8-09,UK,6095397.0,24858.0,816201.0,130357.0,37.0
2021-8-10,UK,6118561.0,23164.0,788060.0,130503.0,146.0
2021-8-11,UK,6147820.0,29259.0,763121.0,130607.0,104.0
2021-8-12,UK,6180556.0,32736.0,748217.0,130701.0,94.0
2021-8-13,UK,6212944.0,32388.0,741235.0,130801.0,100.0
2021-8-14,UK,6242203.0,29259.0,724618.0,130892.0,91.0
2021-8-15,UK,6268712.0,26509.0,707641.0,130953.0,61.0
2021-8-16,UK,6296898.0,28186.0,696514.0,130979.0,26.0
2021-8-17,UK,6323463.0,26565.0,687227.0,131149.0,170.0
2021-8-18,UK,6357077.0,33614.0,689506.0,131260.0,111.0
2021-8-19,UK,6393366.0,36289.0,696908.0,131373.0,113.0
2021-8-20,UK,6430428.0,37062.0,709279.0,131487.0,114.0
2021-8-21,UK,6462249.0,31821.0,717889.0,131591.0,104.0
2021-8-22,UK,6494258.0,32009.0,722584.0,131640.0,49.0
2021-8-23,UK,6525902.0,31644.0,723479.0,131680.0,40.0
2021-8-24,UK,6556425.0,30523.0,724700.0,131854.0,174.0
2021-8-25,UK,6591950.0,35525.0,734348.0,132003.0,149.0
2021-8-26,UK,6629931.0,37981.0,748141.0,132143.0,140.0
2021-8-27,UK,6667712.0,37781.0,764294.0,132243.0,100.0
2021-8-28,UK,6699874.0,32162.0,775137.0,132376.0,133.0
2021-8-29,UK,6732847.0,32973.0,779169.0,132437.0,61.0
2021-8-30,UK,6759071.0,26224.0,775526.0,132485.0,48.0
2021-8-31,UK,6791082.0,32011.0,776047.0,132535.0,50.0
2021-9-01,UK,6826361.0,35279.0,782977.0,132742.0,207.0
2021-9-02,UK,6864046.0,37685.0,793507.0,132920.0,178.0
2021-9-03,UK,6905527.0,41481.0,810130.0,133041.0,121.0
2021-9-04,UK,6942717.0,37190.0,824156.0,133161.0,120.0
2021-9-05,UK,6979341.0,36624.0,831521.0,133229.0,68.0
2021-9-06,UK,7020101.0,40760.0,839545.0,133274.0,45.0
2021-9-07,UK,7056963.0,36862.0,844019.0,133483.0,209.0
2021-9-08,UK,7095245.0,38282.0,853042.0,133674.0,191.0
2021-9-09,UK,7132557.0,37312.0,863845.0,133841.0,167.0
2021-9-10,UK,7169593.0,37036.0,872695.0,133988.0,147.0
2021-9-11,UK,7198655.0,29062.0,875192.0,134144.0,156.0
2021-9-12,UK,7227288.0,28633.0,870211.0,134200.0,56.0
2021-9-13,UK,7257560.0,30272.0,864194.0,134261.0,61.0
2021-9-14,UK,7283639.0,26079.0,853211.0,134446.0,185.0
2021-9-15,UK,7313695.0,30056.0,851446.0,134647.0,201.0
2021-9-16,UK,7340057.0,26362.0,845799.0,134805.0,158.0
2021-9-17,UK,7372147.0,32090.0,846245.0,134983.0,178.0
2021-9-18,UK,7401808.0,29661.0,845383.0,135147.0,164.0
2021-9-19,UK,7430839.0,29031.0,838889.0,135203.0,56.0
2021-9-20,UK,7466177.0,35338.0,836246.0,135252.0,49.0
2021-9-21,UK,7497134.0,30957.0,829422.0,135455.0,203.0
2021-9-22,UK,7530753.0,33619.0,830879.0,135621.0,166.0
2021-9-23,UK,7566758.0,36005.0,833911.0,135803.0,182.0
2021-9-24,UK,7603121.0,36363.0,844050.0,135983.0,180.0
2021-9-25,UK,7633656.0,30535.0,842574.0,136110.0,127.0
2021-9-26,UK,7665367.0,31711.0,839006.0,136168.0,58.0
2021-9-27,UK,7702536.0,37169.0,838490.0,136208.0,40.0
2021-9-28,UK,7735942.0,33406.0,830415.0,136375.0,167.0
2021-9-29,UK,7771795.0,35853.0,829078.0,136525.0,150.0
2021-9-30,UK,7807394.0,35599.0,828053.0,136662.0,137.0
2021-10-01,UK,7842146.0,34752.0,822045.0,136789.0,127.0
2021-10-02,UK,7871650.0,29504.0,814687.0,136910.0,121.0
2021-10-03,UK,7901158.0,29508.0,805913.0,136953.0,43.0
2021-10-04,UK,7935256.0,34098.0,802699.0,136986.0,33.0
2021-10-05,UK,7968035.0,32779.0,798442.0,137152.0,166.0
2021-10-06,UK,8006776.0,38741.0,808121.0,137295.0,143.0
2021-10-07,UK,8046363.0,39587.0,819075.0,137417.0,122.0
2021-10-08,UK,8087146.0,40783.0,829586.0,137564.0,147.0
2021-10-09,UK,8121241.0,34095.0,837602.0,137697.0,133.0
2021-10-10,UK,8154844.0,33603.0,841149.0,137735.0,38.0
2021-10-11,UK,8194182.0,39338.0,854125.0,137763.0,28.0
2021-10-12,UK,8231859.0,37677.0,859712.0,137944.0,181.0
2021-10-13,UK,8274036.0,42177.0,872228.0,138080.0,136.0
2021-10-14,UK,8318525.0,44489.0,887686.0,138234.0,154.0
2021-10-15,UK,8362969.0,44444.0,896792.0,138379.0,145.0
2021-10-16,UK,8405967.0,42998.0,908833.0,138527.0,148.0
2021-10-17,UK,8450633.0,44666.0,919880.0,138584.0,57.0
2021-10-18,UK,8499292.0,48659.0,932534.0,138629.0,45.0
2021-10-19,UK,8542479.0,43187.0,939358.0,138852.0,223.0
2021-10-20,UK,8591267.0,48788.0,957611.0,139031.0,179.0
2021-10-21,UK,8642694.0,51427.0,977327.0,139146.0,115.0
2021-10-22,UK,8691444.0,48750.0,988908.0,139326.0,180.0
2021-10-23,UK,8735878.0,44434.0,999936.0,139461.0,135.0
2021-10-24,UK,8775689.0,39811.0,1003894.0,139533.0,72.0
2021-10-25,UK,8811983.0,36294.0,1004589.0,139571.0,38.0
2021-10-26,UK,8852523.0,40540.0,1010377.0,139834.0,263.0
2021-10-27,UK,8895872.0,43349.0,1024222.0,140041.0,207.0
2021-10-28,UK,8935287.0,39415.0,1034129.0,140206.0,165.0
2021-10-29,UK,8978325.0,43038.0,1043069.0,140392.0,186.0
2021-10-30,UK,9019251.0,40926.0,1051216.0,140558.0,166.0
2021-10-31,UK,9056857.0,37606.0,1050081.0,140632.0,74.0
2021-11-01,UK,9096426.0,39569.0,1050063.0,140672.0,40.0
2021-11-02,UK,9129778.0,33352.0,1042632.0,140964.0,292.0
2021-11-03,UK,9170548.0,40770.0,1049307.0,141181.0,217.0
2021-11-04,UK,9207371.0,36823.0,1052527.0,141395.0,214.0
2021-11-05,UK,9240952.0,33581.0,1046770.0,141588.0,193.0
2021-11-06,UK,9271268.0,30316.0,1039409.0,141743.0,155.0
2021-11-07,UK,9301347.0,30079.0,1027311.0,141805.0,62.0
2021-11-08,UK,9333555.0,32208.0,1015030.0,141862.0,57.0
2021-11-09,UK,9366177.0,32622.0,1003208.0,142124.0,262.0
2021-11-10,UK,9404784.0,38607.0,998817.0,142338.0,214.0
2021-11-11,UK,9446344.0,41560.0,995711.0,142533.0,195.0
2021-11-12,UK,9486216.0,39872.0,986924.0,142678.0,145.0
2021-11-13,UK,9524152.0,37936.0,981673.0,142835.0,157.0
2021-11-14,UK,9560252.0,36100.0,968985.0,142898.0,63.0
2021-11-15,UK,9599684.0,39432.0,956990.0,142945.0,47.0
2021-11-16,UK,9636794.0,37110.0,945350.0,143159.0,214.0
2021-11-17,UK,9674753.0,37959.0,938875.0,143360.0,201.0
2021-11-18,UK,9721023.0,46270.0,945334.0,143559.0,199.0
2021-11-19,UK,9764568.0,43545.0,952585.0,143716.0,157.0
2021-11-20,UK,9805166.0,40598.0,952643.0,143866.0,150.0
2021-11-21,UK,9844596.0,39430.0,948724.0,143927.0,61.0
2021-11-22,UK,9888902.0,44306.0,992985.0,143972.0,45.0
2021-11-23,UK,9930528.0,41626.0,995076.0,144137.0,165.0
2021-11-24,UK,9973759.0,43231.0,995285.0,144286.0,149.0
2021-11-25,UK,10020359.0,46600.0,1000961.0,144433.0,147.0
2021-11-26,UK,10069913.0,49554.0,1012896.0,144593.0,160.0
2021-11-27,UK,10108942.0,39029.0,1012385.0,144724.0,131.0
2021-11-28,UK,10146097.0,37155.0,1016268.0,144775.0,51.0
2021-11-29,UK,10188005.0,41908.0,1017422.0,144810.0,35.0
2021-11-30,UK,10227045.0,39040.0,1019515.0,144969.0,159.0
2021-12-01,UK,10275122.0,48077.0,1033999.0,145140.0,171.0
2021-12-02,UK,10329063.0,53941.0,1057654.0,145281.0,141.0
